stop_year,stop_month,stop_date,stop_hour,driver_gender,drivers_age_bucket,drivers_race,stop_duration,is_arrested,drugs_related_stop,violations_raw,search_score,stop_outcome
2006,11,14,20,F,4.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2007,04,05,15,M,8.0,White,30+ Min,True,False,Other Traffic Violation,10,Arrest Driver
2009,06,25,17,M,6.0,Hispanic,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,12,23,20,M,6.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2008,03,02,1,F,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,10,28,7,M,4.0,White,16-30 Min,True,False,Speeding,32,Arrest Driver
2006,11,21,15,M,3.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2013,12,28,8,M,7.0,Black,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,07,06,10,M,5.0,Black,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2008,02,12,11,M,5.0,Black,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,07,16,13,M,4.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2012,08,05,0,M,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,10,29,10,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,07,18,0,M,4.0,White,0-15 Min,True,False,Speeding,32,Arrest Driver
2005,12,03,15,M,8.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2011,04,11,13,M,6.0,White,16-30 Min,True,True,Registration Violation,24,Arrest Driver
2005,10,28,7,M,4.0,White,16-30 Min,True,False,Speeding,32,Arrest Driver
2011,10,03,23,F,3.0,White,30+ Min,True,True,Speeding,2,Arrest Driver
2010,08,30,18,M,7.0,Hispanic,16-30 Min,True,False,Call for Service,1,Arrest Driver
2006,10,13,3,M,6.0,White,30+ Min,True,True,Other Traffic Violation,50,Arrest Driver
2008,08,25,13,F,9.0,White,0-15 Min,True,False,Speeding,1,Arrest Driver
2006,10,17,9,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2010,03,23,1,M,3.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2011,11,08,21,F,5.0,White,16-30 Min,True,False,Call for Service,1,Arrest Driver
2007,05,02,10,F,10.0,White,0-15 Min,True,False,Violation of City/Town Ordinance,2,Arrest Driver
2014,03,04,3,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2005,12,08,20,M,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,04,24,23,M,3.0,White,0-15 Min,True,False,Call for Service,1,Arrest Driver
2012,07,06,15,F,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2008,08,19,19,M,5.0,White,16-30 Min,True,False,Call for Service,1,Arrest Driver
2011,06,14,13,M,7.0,White,0-15 Min,True,False,Equipment/Inspection Violation,32,Arrest Driver
2011,08,30,16,M,7.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2010,06,15,18,F,4.0,Hispanic,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2009,02,16,23,M,4.0,Hispanic,30+ Min,True,True,Other Traffic Violation,42,Arrest Driver
2011,01,24,23,M,3.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2007,04,21,11,M,4.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Driver
2015,09,04,1,F,4.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2014,07,24,18,M,4.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
2006,12,07,18,M,4.0,Black,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,01,02,20,M,7.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Driver
2006,01,13,1,M,7.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,06,02,11,M,4.0,White,16-30 Min,True,False,Speeding,14,Arrest Driver
2006,08,30,18,M,3.0,Black,30+ Min,True,False,Speeding,2,Arrest Driver
2007,02,05,14,M,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2006,07,06,16,M,6.0,Black,0-15 Min,True,False,Registration Violation,2,Arrest Driver
2006,04,13,8,M,5.0,White,30+ Min,True,False,Speeding,2,Arrest Driver
2009,12,16,17,M,9.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2014,07,12,21,M,5.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,12,09,0,M,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2011,03,12,2,M,9.0,White,30+ Min,True,False,Speeding,2,Arrest Driver
2007,03,18,22,M,10.0,Hispanic,16-30 Min,True,False,Call for Service,2,Arrest Driver
2009,07,03,10,M,5.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2005,08,08,2,M,10.0,Black,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,10,17,9,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2005,12,15,0,M,6.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2011,06,14,8,F,6.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2007,02,22,23,M,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2014,06,04,19,M,4.0,Hispanic,0-15 Min,True,False,Call for Service,1,Arrest Driver
2006,01,27,0,M,5.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,03,07,2,M,6.0,White,30+ Min,True,False,Call for Service,10,Arrest Driver
2006,03,09,14,M,6.0,White,16-30 Min,True,False,Equipment/Inspection Violation,34,Arrest Driver
2012,11,18,15,M,5.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2007,11,02,10,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2014,01,01,2,F,5.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,09,01,0,M,4.0,Black,0-15 Min,True,False,Registration Violation,1,Arrest Driver
2012,08,17,20,M,6.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2013,12,31,3,M,6.0,Hispanic,0-15 Min,True,True,Other Traffic Violation,10,Arrest Driver
2007,11,24,20,M,8.0,White,30+ Min,True,False,Speeding,2,Arrest Driver
2015,09,24,11,M,5.0,Hispanic,0-15 Min,True,False,Seatbelt Violation,1,Arrest Driver
2013,04,02,11,M,5.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,05,01,9,F,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
2007,12,11,18,F,6.0,White,16-30 Min,True,False,APB,1,Arrest Driver
2015,12,08,1,M,4.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2014,09,10,19,M,10.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2008,04,01,2,M,11.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2009,12,13,12,M,4.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2014,05,10,15,M,4.0,White,30+ Min,True,False,Seatbelt Violation,1,Arrest Driver
2015,09,24,11,M,5.0,Hispanic,0-15 Min,True,False,Seatbelt Violation,1,Arrest Driver
2011,08,12,1,M,4.0,White,0-15 Min,True,False,Speeding,1,Arrest Driver
2006,01,23,2,F,5.0,Black,16-30 Min,True,False,Speeding,42,Arrest Driver
2012,02,24,23,M,10.0,White,0-15 Min,True,False,Speeding,1,Arrest Driver
2010,01,29,16,M,10.0,White,16-30 Min,True,False,Call for Service,2,Arrest Driver
2013,12,28,13,M,8.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2007,04,25,8,F,5.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Driver
2011,10,24,1,M,5.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2015,11,14,0,M,6.0,White,30+ Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,01,17,22,M,5.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
2014,06,24,14,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2014,04,06,1,F,5.0,White,0-15 Min,True,False,Call for Service,1,Arrest Driver
2008,10,20,20,M,4.0,Hispanic,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2010,03,05,0,F,4.0,White,16-30 Min,True,True,Registration Violation,10,Arrest Driver
2007,01,24,1,M,3.0,Black,0-15 Min,True,False,Speeding,6,Arrest Driver
2014,11,16,9,M,9.0,Hispanic,16-30 Min,True,False,Seatbelt Violation,1,Arrest Driver
2007,02,25,1,M,6.0,Hispanic,0-15 Min,True,False,Call for Service,1,Arrest Driver
2013,12,19,23,M,4.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2015,06,10,9,M,6.0,White,30+ Min,True,False,Seatbelt Violation,1,Arrest Driver
2006,03,19,23,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2011,07,10,20,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,06,20,21,M,8.0,Black,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2010,06,06,0,M,5.0,White,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2013,02,26,14,M,8.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2011,02,10,2,M,7.0,Black,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2007,02,08,17,M,7.0,White,16-30 Min,True,False,Speeding,2,Arrest Driver
2012,10,25,11,M,6.0,Hispanic,30+ Min,True,False,Registration Violation,34,Arrest Driver
2006,12,30,1,M,7.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2005,10,28,7,M,4.0,White,16-30 Min,True,False,Speeding,32,Arrest Driver
2012,02,15,12,M,9.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,10,18,12,M,6.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
2012,04,11,9,M,6.0,Hispanic,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2013,12,28,1,M,11.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2005,12,03,0,M,5.0,Asian,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2007,07,22,23,F,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,03,02,1,F,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,10,13,23,M,4.0,Black,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2012,07,21,3,M,4.0,Hispanic,0-15 Min,True,False,Speeding,1,Arrest Driver
2005,12,15,0,M,6.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2005,11,16,0,M,5.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,6,Arrest Driver
2005,12,14,2,M,6.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Driver
2006,04,27,14,M,8.0,Black,0-15 Min,True,False,Registration Violation,1,Arrest Driver
2006,01,10,17,M,4.0,Hispanic,16-30 Min,True,False,Call for Service,1,Arrest Driver
2010,08,16,6,M,5.0,Hispanic,30+ Min,True,False,Call for Service,1,Arrest Driver
2007,08,05,23,F,6.0,White,30+ Min,True,False,Other Traffic Violation,6,Arrest Driver
2008,01,26,17,M,4.0,White,30+ Min,True,True,Suspicious Person,2,Arrest Driver
2009,07,18,15,M,8.0,White,0-15 Min,True,False,Registration Violation,2,Arrest Driver
2008,08,09,16,M,11.0,White,16-30 Min,True,False,Call for Service,2,Arrest Driver
2009,09,30,22,F,10.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2008,02,14,11,M,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,32,Arrest Driver
2012,02,03,10,M,5.0,White,0-15 Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,10,13,3,M,6.0,White,30+ Min,True,True,Other Traffic Violation,50,Arrest Driver
2012,01,29,14,M,8.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2013,03,28,0,M,7.0,Hispanic,30+ Min,True,False,Call for Service,1,Arrest Driver
2010,08,08,14,M,4.0,Black,0-15 Min,True,False,Other Traffic Violation,2,Arrest Driver
2012,05,04,22,M,9.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2007,07,05,23,M,6.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2011,12,28,3,M,5.0,White,16-30 Min,True,False,Call for Service,1,Arrest Driver
2012,02,18,16,M,5.0,White,16-30 Min,True,False,Other Traffic Violation,10,Arrest Driver
2007,03,10,8,M,10.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2011,07,11,10,F,4.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2015,01,07,13,M,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,05,19,13,M,9.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2012,06,09,9,F,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,11,18,9,M,7.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2006,09,22,17,M,5.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2007,07,29,0,M,6.0,White,30+ Min,True,False,Special Detail/Directed Patrol,38,Arrest Driver
2005,12,03,15,M,8.0,White,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2014,11,28,18,M,7.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,01,05,18,M,5.0,Asian,30+ Min,True,False,Speeding,2,Arrest Driver
2014,12,14,11,M,8.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2012,11,20,1,M,6.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,34,Arrest Driver
2012,03,06,13,F,9.0,Black,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,02,06,20,F,4.0,Hispanic,30+ Min,True,False,Call for Service,1,Arrest Driver
2006,01,12,20,F,8.0,White,0-15 Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,07,01,20,M,7.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2008,01,26,15,M,8.0,Hispanic,30+ Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,10,08,12,M,6.0,Hispanic,16-30 Min,True,False,Speeding,1,Arrest Driver
2007,07,06,20,M,8.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,05,31,14,M,4.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
2007,03,05,0,M,6.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2012,08,05,14,M,15.0,White,30+ Min,True,False,Special Detail/Directed Patrol,1,Arrest Driver
2015,12,02,7,M,5.0,Black,0-15 Min,True,False,Call for Service,1,Arrest Driver
2013,04,20,22,M,4.0,White,30+ Min,True,False,Other Traffic Violation,34,Arrest Driver
2012,08,16,12,M,7.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2007,05,27,3,M,5.0,Black,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,10,16,14,M,5.0,Black,16-30 Min,True,False,Speeding,1,Arrest Driver
2010,08,25,23,M,12.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2012,04,05,10,F,7.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2013,05,11,21,M,9.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2015,01,31,0,F,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,11,04,13,M,5.0,White,30+ Min,True,True,Other Traffic Violation,18,Arrest Driver
2008,04,28,8,F,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2012,08,16,12,M,7.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2007,07,29,0,M,6.0,White,30+ Min,True,False,Special Detail/Directed Patrol,38,Arrest Driver
2013,01,06,19,F,10.0,White,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2006,11,24,13,M,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2011,03,14,19,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2015,11,24,6,M,5.0,White,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2007,02,21,11,M,7.0,White,30+ Min,True,False,Speeding,2,Arrest Driver
2011,12,28,1,M,4.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,32,Arrest Driver
2012,08,07,11,M,8.0,White,0-15 Min,True,False,Registration Violation,1,Arrest Driver
2009,12,19,15,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2013,05,07,9,M,4.0,Black,30+ Min,True,False,Registration Violation,32,Arrest Driver
2011,12,11,9,M,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2005,11,22,1,M,6.0,Black,0-15 Min,True,False,Speeding,2,Arrest Driver
2009,01,24,10,M,7.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2006,11,14,9,M,5.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2015,01,01,12,M,5.0,Black,16-30 Min,True,False,Call for Service,1,Arrest Driver
2010,08,18,23,M,7.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2009,01,23,18,M,9.0,Black,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2012,03,13,7,M,12.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,10,17,20,M,11.0,White,30+ Min,True,False,Call for Service,2,Arrest Driver
2005,11,08,1,M,5.0,White,16-30 Min,True,False,Speeding,4,Arrest Driver
2009,12,19,20,M,11.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2007,06,05,0,M,6.0,Asian,30+ Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2011,11,25,16,M,4.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,12,17,16,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2011,03,14,19,M,5.0,Black,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,07,11,19,M,5.0,White,30+ Min,True,False,Registration Violation,2,Arrest Driver
2005,12,05,8,M,4.0,Hispanic,16-30 Min,True,False,Speeding,2,Arrest Driver
2008,08,21,16,M,5.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2012,01,01,22,M,9.0,White,16-30 Min,True,False,Equipment/Inspection Violation,18,Arrest Driver
2007,10,04,0,F,5.0,White,0-15 Min,True,False,Speeding,1,Arrest Driver
2012,05,04,15,M,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,09,25,10,F,5.0,Black,16-30 Min,True,False,Speeding,1,Arrest Driver
2009,12,08,1,M,7.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,01,25,19,M,4.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2009,11,17,2,M,6.0,Black,30+ Min,True,False,Other Traffic Violation,8,Arrest Driver
2008,12,09,0,M,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2014,03,27,1,M,5.0,White,0-15 Min,True,False,Seatbelt Violation,1,Arrest Driver
2010,08,09,23,F,7.0,Black,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2008,03,02,11,M,8.0,White,16-30 Min,True,False,Registration Violation,2,Arrest Driver
2010,01,24,9,M,9.0,White,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2011,11,29,11,M,6.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2015,01,18,0,F,9.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2014,03,25,23,M,4.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2011,10,11,0,M,6.0,White,30+ Min,True,True,Equipment/Inspection Violation,8,Arrest Driver
2006,01,19,16,F,4.0,White,30+ Min,True,False,Speeding,1,Arrest Driver
2012,06,17,23,F,3.0,Hispanic,16-30 Min,True,False,Registration Violation,1,Arrest Driver
2011,02,15,11,F,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,34,Arrest Driver
2012,03,05,0,M,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2005,11,04,10,M,4.0,White,16-30 Min,True,False,Other Traffic Violation,2,Arrest Driver
2014,07,25,22,M,4.0,Black,30+ Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2011,12,10,6,M,5.0,Black,30+ Min,True,True,Speeding,8,Arrest Driver
2012,03,25,9,M,7.0,Hispanic,0-15 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2008,11,18,1,M,7.0,White,30+ Min,True,False,Other Traffic Violation,10,Arrest Driver
2014,03,25,23,M,4.0,Hispanic,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2012,02,27,9,M,6.0,White,30+ Min,True,False,Speeding,2,Arrest Driver
2005,10,22,14,M,4.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2014,12,09,22,F,9.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2006,05,16,0,M,8.0,White,16-30 Min,True,False,Other Traffic Violation,4,Arrest Driver
2009,01,11,11,M,7.0,White,16-30 Min,True,False,Equipment/Inspection Violation,1,Arrest Driver
2012,01,31,11,M,5.0,Hispanic,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,09,03,9,F,8.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2008,01,06,14,M,6.0,White,16-30 Min,True,False,Equipment/Inspection Violation,2,Arrest Driver
2007,01,26,23,M,5.0,Black,0-15 Min,True,False,Registration Violation,1,Arrest Driver
2012,01,16,9,M,5.0,White,16-30 Min,True,False,Speeding,32,Arrest Driver
2006,08,02,20,M,3.0,White,30+ Min,True,False,Speeding,14,Arrest Driver
2006,10,01,3,F,7.0,White,16-30 Min,True,False,Other Traffic Violation,1,Arrest Driver
2013,08,22,22,M,3.0,White,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2009,05,12,12,F,7.0,Black,0-15 Min,True,False,Call for Service,1,Arrest Driver
2013,05,11,23,M,8.0,White,30+ Min,True,True,APB,34,Arrest Driver
2012,01,07,23,M,9.0,White,16-30 Min,True,False,Call for Service,2,Arrest Driver
2015,05,26,10,M,4.0,Hispanic,0-15 Min,True,False,Other Traffic Violation,1,Arrest Driver
2010,05,17,2,M,11.0,White,16-30 Min,True,False,Speeding,1,Arrest Driver
